Print_Date,Emancipation_Date_Start,Site,Emancipation_Date_End,Breed,Species_,SpayNeutered,Stage_,Photo,Location_,Sort_By,Intake_Date_From,Review_Date_From,Intake_Date_To,Review_Date_To,Pre_Altered,Show_Photo,Video
"Thursday, September 4, 2025",All,All,All,All,All,All,All,All,All,SubLocation - Alphabetical,All,All,All,All,Y,No,All

Location_1,AVG_LOS,Distinct_Animals,AnimalNumber,AnimalName,AnimalType,PrimaryBreed,Age,Color,Declawed,PreAltered,IntakeType,Sex,Stage,Location,ARN,ChipNumber,Species,SecondaryBreed,DateOfBirth,ColorPattern,EmancipationDate,SpayedNeutered,IntakeDateTime,LOSInDays,StageChangeReason,SubLocation,AnimalWeight,Danger,DangerType,NumberOfPictures,Videos,HoldReason,HorForName,HoldStartDate,HoldPlacedBy,Total_Animals
  Foster Home,Avg. LOS: 61,253,A0059054847,,Dog,Mastiff,2m 10d,Blue/Tan,N,N,Seized/Protective Custody,M,In Foster,Foster Home,,941010004538580,Dog,Mix,6/25/2025 12:00:00 AM,,,N,8/6/2025 10:34 AM,28.90,NEEDS FOSTER,Foster Home,7.40 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059054851,,Dog,Mastiff,2m 10d,Tan/Black,N,N,Seized/Protective Custody,M,In Foster,Foster Home,,941010004170883,Dog,Mix,6/25/2025 12:00:00 AM,,,N,8/6/2025 10:34 AM,28.90,NEEDS SPAY,Foster Home,8.80 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059054864,,Dog,Mastiff,2m 10d,Tan/,N,N,Seized/Protective Custody,M,In Foster,Foster Home,,941010004607985,Dog,Mix,6/25/2025 12:00:00 AM,,,N,8/6/2025 10:34 AM,28.90,,Foster Home,14.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059067081,VIXEN,Cat,Domestic Shorthair,1m 24d,Grey/,N,N,Seized/Signed Over,F,In Foster,Foster Home,,,Cat,,7/11/2025 12:00:00 AM,Tabby/,,N,8/7/2025 3:49 PM,27.70,,Foster Home,1.75 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059072302,,Cat,Domestic Longhair,1m 24d,Black/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004480382,Cat,,7/11/2025 12:00:00 AM,,,N,8/8/2025 2:46 PM,26.80,,Foster Home,2.60 pound,No,,2,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059233926,Sylvester,Cat,Domestic Shorthair,1m 0d,Brown/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004521246,Cat,Mix,8/4/2025 12:00:00 AM,Tabby/,,N,8/25/2025 12:38 PM,9.80,,Foster Home,14.10 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059074072,FUNNEL CAKE,Cat,Domestic Shorthair,2y 27d,Blue/,N,N,Stray/OTC,F,In Foster,Foster Home,,,Cat,,8/8/2023 12:00:00 AM,,,N,8/8/2025 3:12 PM,26.70,STRAT WAIT,Foster Home,5.25 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059077063,JINGLES,Cat,Domestic Shorthair,10y 26d,Black/Orange/White,N,Y,Stray/OTC,F,In Foster,Foster Home,JINGLES,941010004602617,Cat,,8/9/2015 12:00:00 AM,Tortoiseshell/,,Y,8/9/2025 10:14 AM,25.90,,Foster Home,4.80 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059084350,,Cat,Domestic Longhair,2m 5d,Brown/,N,N,Transfer In/ACO or DCO in County,F,In Foster,Foster Home,,941010004630134,Cat,Mix,6/30/2025 12:00:00 AM,Tabby/,,N,8/11/2025 10:42 AM,23.90,,Foster Home,1.20 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059084965,Bellatrix,Cat,Domestic Shorthair,2m 5d,Black/,N,N,Seized/Signed Over,F,In Foster,Foster Home,,941010005083215,Cat,Mix,6/30/2025 12:00:00 AM,,,N,8/11/2025 11:32 AM,23.90,Too young,Foster Home,3.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059084971,Capella,Cat,Domestic Shorthair,2m 5d,Black/,N,N,Seized/Signed Over,F,In Foster,Foster Home,,941010004521873,Cat,Mix,6/30/2025 12:00:00 AM,,,N,8/11/2025 11:32 AM,23.90,Too young,Foster Home,1.75 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059084976,Polaris,Cat,Domestic Shorthair,2m 5d,Black/,N,N,Seized/Signed Over,M,In Foster,Foster Home,,941010004512998,Cat,Mix,6/30/2025 12:00:00 AM,,,N,8/11/2025 11:32 AM,23.90,Too young,Foster Home,4.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059084981,Arcturus,Cat,Domestic Shorthair,2m 5d,Black/,N,N,Seized/Signed Over,M,In Foster,Foster Home,,941010004489554,Cat,Mix,6/30/2025 12:00:00 AM,,,N,8/11/2025 11:32 AM,23.90,Too young,Foster Home,2.25 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059085383,Cadi,Cat,Domestic Shorthair,1m 28d,Black/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004499401,Cat,Mix,7/7/2025 12:00:00 AM,,,N,8/11/2025 12:06 PM,23.80,Too young,Foster Home,2.30 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059087158,,Cat,Domestic Shorthair,1m 21d,Brown/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004617266,Cat,Mix,7/14/2025 12:00:00 AM,Tabby/,,N,8/11/2025 2:27 PM,23.80,,Foster Home,1.80 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059087167,,Cat,Domestic Shorthair,1m 21d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004605655,Cat,Mix,7/14/2025 12:00:00 AM,Tabby/,,N,8/11/2025 2:27 PM,23.80,,Foster Home,1.70 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059093094,CAPPUCCINO,Cat,Domestic Shorthair,2m 3d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,CHARLIE,941010004516643,Cat,,7/1/2025 12:00:00 AM,Tabby/,,N,8/12/2025 1:56 PM,22.80,,Foster Home,2.40 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059096094,Luna,Cat,Domestic Shorthair,2m 3d,Black/Orange,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004499936,Cat,Mix,7/1/2025 12:00:00 AM,Tortoiseshell/,,N,8/12/2025 3:15 PM,22.70,,Foster Home,2.70 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059096097,Mea,Cat,Domestic Shorthair,2m 3d,Black/Orange,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010005043156,Cat,Mix,7/1/2025 12:00:00 AM,Tortoiseshell/,,N,8/12/2025 3:15 PM,22.70,,Foster Home,2.30 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059112824,LONDON,Cat,Domestic Shorthair,1m 25d,Grey/Tan,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,,7/10/2025 12:00:00 AM,Tabby/,,N,8/14/2025 4:21 PM,20.70,,Foster Home,1.50 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059117489,EINSTEIN,Cat,Domestic Shorthair,1m 17d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004625688,Cat,,7/18/2025 12:00:00 AM,Tabby/,,N,8/15/2025 2:43 PM,19.80,okay for foster,Foster Home,1.25 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059123397,EMONI,Cat,Domestic Shorthair,5m 1d,Brown/,N,N,Stray/OTC,F,In Foster,Foster Home,,941010004485967,Cat,,4/3/2025 12:00:00 AM,Tabby/,,Y,8/18/2025 10:07 AM,16.90,CLEAR FOR FOSTER,Foster Home,4.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059186749,,Cat,Domestic Shorthair,1m 17d,Grey/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004608205,Cat,Mix,7/18/2025 12:00:00 AM,Tabby/,,N,8/18/2025 8:32 AM,17.00,,Foster Home,1.00 pound,No,,2,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059186750,,Cat,Domestic Shorthair,1m 17d,Grey/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004634884,Cat,,7/18/2025 12:00:00 AM,Tabby/,,N,8/18/2025 8:32 AM,17.00,,Foster Home,15.50 ounce,No,,2,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059188017,SPIRAL,Cat,Domestic Shorthair,1m 21d,Black/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004513867,Cat,,7/14/2025 12:00:00 AM,Tuxedo/,,N,8/18/2025 1:07 PM,16.80,see notes - has a person,Foster Home,1.50 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059190945,,Cat,Domestic Shorthair,N/A,Black/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,,,,N,8/19/2025 12:19 PM,15.80,,Foster Home,,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059190947,,Cat,Domestic Shorthair,N/A,Black/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,,,,N,8/19/2025 12:19 PM,15.80,,Foster Home,,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059190951,,Cat,Domestic Shorthair,N/A,Black/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,,,,N,8/19/2025 12:19 PM,15.80,,Foster Home,,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059192491,Pudge,Cat,Domestic Shorthair,1m 3d,Brown/,N,N,Owner/Guardian Surrender/Guardian Surrender - OTC!,F,In Foster,Foster Home,Princess,,Cat,Mix,8/1/2025 12:00:00 AM,,,N,8/18/2025 5:27 PM,16.60,,Foster Home,,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059193830,GRACE,Cat,Domestic Shorthair,2y 16d,Silver/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In Foster,Foster Home,,941010004497786,Cat,,8/19/2023 12:00:00 AM,Tabby/,,N,8/19/2025 8:23 AM,16.00,,Foster Home,8.75 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059193836,,Cat,Domestic Shorthair,17d,Brown/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,M,In Foster,Foster Home,,,Cat,,8/18/2025 12:00:00 AM,Tabby/,,N,8/19/2025 8:23 AM,16.00,,Foster Home,3.40 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059193839,,Cat,Domestic Shorthair,17d,Black/,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,F,In Foster,Foster Home,,,Cat,,8/18/2025 12:00:00 AM,,,N,8/19/2025 8:23 AM,16.00,,Foster Home,3.80 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059195117,,Cat,Domestic Longhair,1m 20d,Grey/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004541758,Cat,Mix,7/15/2025 12:00:00 AM,Tabby/,,N,8/19/2025 2:12 PM,15.80,,Foster Home,13.00 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059195119,,Cat,Domestic Longhair,1m 20d,Grey/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004634978,Cat,Mix,7/15/2025 12:00:00 AM,,,N,8/19/2025 2:12 PM,15.80,monitor head tilt/vision,Foster Home,10.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059195120,,Cat,Domestic Shorthair,1m 20d,Grey/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004517361,Cat,Mix,7/15/2025 12:00:00 AM,Tabby/,,N,8/19/2025 2:12 PM,15.80,,Foster Home,11.00 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059195122,,Cat,Domestic Shorthair,1m 20d,Grey/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004490987,Cat,Mix,7/15/2025 12:00:00 AM,,,N,8/19/2025 2:12 PM,15.80,,Foster Home,13.00 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059196914,,Cat,Domestic Shorthair,17d,Black/White,N,N,Owner/Guardian Surrender/Born in Care,M,In Foster,Foster Home,,,Cat,,8/18/2025 12:00:00 AM,,,N,8/19/2025 1:01 PM,15.80,,Foster Home,3.80 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059198048,,Cat,Domestic Shorthair,1m 20d,Grey/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004618474,Cat,Mix,7/15/2025 12:00:00 AM,,,N,8/19/2025 2:18 PM,15.80,,Foster Home,11.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059198590,,Cat,Domestic Shorthair,23d,Black/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,8/12/2025 12:00:00 AM,,,N,8/19/2025 2:54 PM,15.80,bottle bb,Foster Home,9.00 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059198596,,Cat,Domestic Shorthair,23d,Grey/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,8/12/2025 12:00:00 AM,,,N,8/19/2025 2:54 PM,15.80,bottle bb,Foster Home,8.00 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059199127,GRAYCIE,Cat,Domestic Shorthair,4m 16d,Blue/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,,4/19/2025 12:00:00 AM,,,N,8/19/2025 3:21 PM,15.70,,Foster Home,3.25 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059204602,,Cat,Domestic Shorthair,1y 14d,Brown/,N,N,Stray/OTC,F,In Foster,Foster Home,,941010005043308,Cat,Mix,8/21/2024 12:00:00 AM,Tabby/,,N,8/21/2025 10:11 AM,13.90,,Foster Home,6.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059204612,,Cat,Domestic Shorthair,1m 11d,Brown/,N,N,Stray/OTC,M,In Foster,Foster Home,,941010004490272,Cat,Mix,7/24/2025 12:00:00 AM,Tabby/,,N,8/21/2025 10:11 AM,13.90,,Foster Home,12.50 ounce,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059204614,,Cat,Domestic Shorthair,1m 11d,Brown/,N,N,Stray/OTC,F,In Foster,Foster Home,,941010004536621,Cat,Mix,7/24/2025 12:00:00 AM,Tabby/,,N,8/21/2025 10:11 AM,13.90,,Foster Home,11.00 ounce,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059204617,,Cat,Domestic Shorthair,1m 11d,Brown/,N,N,Stray/OTC,F,In Foster,Foster Home,,941010004633814,Cat,Mix,7/24/2025 12:00:00 AM,Tabby/,,N,8/21/2025 10:11 AM,13.90,,Foster Home,11.50 ounce,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059204618,,Cat,Domestic Shorthair,1m 11d,Brown/,N,N,Stray/OTC,F,In Foster,Foster Home,,941010004522524,Cat,Mix,7/24/2025 12:00:00 AM,Tabby/,,N,8/21/2025 10:11 AM,13.90,,Foster Home,10.50 ounce,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059214402,,Cat,Domestic Shorthair,19d,Orange/,N,N,Stray/Field,M,In Foster,Foster Home,,,Cat,Mix,8/16/2025 12:00:00 AM,Tabby/,,N,8/21/2025 3:02 PM,13.70,,Foster Home,3.90 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059215018,,Cat,Domestic Shorthair,1m 15d,Tan/White,N,N,Stray/OTC,M,In Foster,Foster Home,,941010004636817,Cat,Mix,7/20/2025 12:00:00 AM,Tabby/,,N,8/21/2025 3:47 PM,13.70,,Foster Home,1.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059215984,Foxtrot,Cat,Domestic Longhair,1m 25d,Black/White,N,N,Stray/OTC,F,In Foster,Foster Home,,941010004505534,Cat,Mix,7/10/2025 12:00:00 AM,,,N,8/21/2025 5:01 PM,13.60,Socialization/weight gain/bite,Foster Home,1.00 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059222752,,Cat,Domestic Shorthair,1m 9d,Brown/,N,N,Stray/Field,F,In Foster,Foster Home,,941010004456124,Cat,Mix,7/26/2025 12:00:00 AM,Tabby/,,N,8/22/2025 4:15 PM,12.70,CLEAR FOR FOSTER,Foster Home,9.00 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059222755,,Cat,Domestic Shorthair,1m 9d,Brown/,N,N,Stray/Field,M,In Foster,Foster Home,,941010004494266,Cat,Mix,7/26/2025 12:00:00 AM,Tabby/,,N,8/22/2025 4:15 PM,12.70,CLEAR FOR FOSTER,Foster Home,8.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059222757,,Cat,Domestic Longhair,1m 9d,Black/,N,N,Stray/Field,M,In Foster,Foster Home,,941010005003288,Cat,Mix,7/26/2025 12:00:00 AM,,,N,8/22/2025 4:15 PM,12.70,CLEAR FOR FOSTER,Foster Home,10.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059222758,,Cat,Domestic Shorthair,1m 9d,Black/,N,N,Stray/Field,M,In Foster,Foster Home,,941010004694887,Cat,Mix,7/26/2025 12:00:00 AM,,,N,8/22/2025 4:15 PM,12.70,CLEAR FOR FOSTER,Foster Home,10.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059227214,,Cat,Domestic Longhair,1m 12d,Black/White,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,7/23/2025 12:00:00 AM,,,N,8/23/2025 3:35 PM,11.70,,Foster Home,11.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059232827,,Other,Mini-Lop,2m 10d,Tan/Blue,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,U,In Foster,Foster Home,,,Rabbit,Mix,6/25/2025 12:00:00 AM,,,N,8/25/2025 11:15 AM,9.90,TOO YOUNG,Foster Home,1.50 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059232836,,Other,Mini-Lop,2m 10d,Tan/Black,N,N,Owner/Guardian Surrender/Evaluation/Poss Adopt - OTC!,U,In Foster,Foster Home,,,Rabbit,Mix,6/25/2025 12:00:00 AM,Tricolor/,,N,8/25/2025 11:15 AM,9.90,,Foster Home,2.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059233387,VOLKS,Cat,Domestic Shorthair,1m 14d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,,Cat,Mix,7/21/2025 12:00:00 AM,Tabby/,,N,8/25/2025 12:02 PM,9.80,,Foster Home,1.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059233908,Hobbs Jr.,Cat,Domestic Shorthair,1m 0d,Grey/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004618644,Cat,Mix,8/4/2025 12:00:00 AM,Tabby/,,N,8/25/2025 12:38 PM,9.80,,Foster Home,14.80 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059233920,Potato,Cat,Domestic Shorthair,1m 0d,Black/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004499147,Cat,Mix,8/4/2025 12:00:00 AM,,,N,8/25/2025 12:38 PM,9.80,,Foster Home,11.40 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059233941,Jackson,Cat,Domestic Shorthair,1m 0d,Brown/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004602010,Cat,Mix,8/4/2025 12:00:00 AM,Tabby/,,N,8/25/2025 12:38 PM,9.80,,Foster Home,13.00 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059233946,Maverick,Cat,Domestic Shorthair,1m 0d,Brown/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004623770,Cat,Mix,8/4/2025 12:00:00 AM,Tabby/,,N,8/25/2025 12:38 PM,9.80,,Foster Home,12.70 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059236564,BARBIE,Cat,Domestic Shorthair,1y 6m 10d,Brown/,N,N,Seized/Signed Over,F,In Foster,Foster Home,,941010004980899,Cat,,2/25/2024 12:00:00 AM,Tabby/,,N,8/25/2025 3:47 PM,9.70,,Foster Home,6.00 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059236576,,Cat,Domestic Shorthair,24d,Black/,N,N,Seized/Signed Over,U,In Foster,Foster Home,,,Cat,,8/11/2025 12:00:00 AM,Tabby/,,N,8/25/2025 3:47 PM,9.70,,Foster Home,7.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059236580,,Cat,Domestic Longhair,24d,Brown/,N,N,Seized/Signed Over,M,In Foster,Foster Home,,,Cat,,8/11/2025 12:00:00 AM,Agouti/,,N,8/25/2025 3:47 PM,9.70,,Foster Home,7.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059236583,,Cat,Domestic Longhair,24d,Brown/,N,N,Seized/Signed Over,F,In Foster,Foster Home,,,Cat,,8/11/2025 12:00:00 AM,Tabby/,,N,8/25/2025 3:47 PM,9.70,,Foster Home,7.50 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059238758,,Cat,Domestic Shorthair,2y 9d,Brown/White,N,N,Stray/OTC,F,In Foster,Foster Home,,,Cat,Mix,8/26/2023 12:00:00 AM,Tabby/,,N,8/26/2025 2:45 PM,8.80,,Foster Home,8.70 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059238761,,Cat,Domestic Shorthair,14d,Black/White,N,N,Stray/OTC,M,In Foster,Foster Home,,,Cat,Mix,8/21/2025 12:00:00 AM,,,N,8/26/2025 2:45 PM,8.80,,Foster Home,4.80 ounce,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059238762,,Cat,Domestic Shorthair,14d,Black/White,N,N,Stray/OTC,M,In Foster,Foster Home,,,Cat,Mix,8/21/2025 12:00:00 AM,,,N,8/26/2025 2:45 PM,8.80,,Foster Home,,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059238763,,Cat,Domestic Shorthair,14d,Black/White,N,N,Stray/OTC,M,In Foster,Foster Home,,,Cat,Mix,8/21/2025 12:00:00 AM,,,N,8/26/2025 2:45 PM,8.80,,Foster Home,5.00 ounce,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059238764,,Cat,Domestic Shorthair,14d,Black/Orange,N,N,Stray/OTC,F,In Foster,Foster Home,,,Cat,Mix,8/21/2025 12:00:00 AM,Calico/,,N,8/26/2025 2:45 PM,8.80,,Foster Home,5.40 ounce,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059246997,,Cat,Domestic Shorthair,1m 19d,Black/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,7/16/2025 12:00:00 AM,,,N,8/27/2025 9:35 AM,8.00,,Foster Home,1.25 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059246998,,Cat,Domestic Shorthair,1m 19d,Black/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,7/16/2025 12:00:00 AM,,,N,8/27/2025 9:35 AM,8.00,,Foster Home,1.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059247000,,Cat,Domestic Shorthair,1m 5d,Grey/,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,Mix,7/30/2025 12:00:00 AM,,,N,8/27/2025 9:35 AM,8.00,,Foster Home,1.50 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059257699,Bluey,Cat,Domestic Shorthair,1m 18d,Blue/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004507393,Cat,,7/17/2025 12:00:00 AM,,,N,8/28/2025 1:37 PM,6.80,,Foster Home,1.50 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059257701,,Cat,Domestic Shorthair,1m 18d,Brown/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004218603,Cat,,7/17/2025 12:00:00 AM,Tabby/,,N,8/28/2025 1:37 PM,6.80,,Foster Home,1.50 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059257702,,Cat,Domestic Shorthair,1m 18d,Grey/,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004488768,Cat,,7/17/2025 12:00:00 AM,Tabby/,,N,8/28/2025 1:37 PM,6.80,,Foster Home,1.50 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059257703,Bingo,Cat,Domestic Shorthair,1m 18d,Grey/,N,N,Stray/No Hold,F,In Foster,Foster Home,,941010004498224,Cat,,7/17/2025 12:00:00 AM,Tabby/,,N,8/28/2025 1:37 PM,6.80,,Foster Home,15.00 ounce,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059257722,,Cat,Domestic Shorthair,1m 18d,Black/White,N,N,Stray/No Hold,M,In Foster,Foster Home,,941010004535627,Cat,,7/17/2025 12:00:00 AM,,,N,8/28/2025 1:37 PM,6.80,,Foster Home,1.00 pound,No,,0,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059282042,,Cat,Domestic Shorthair,1m 13d,Brown/Orange,N,N,Stray/No Hold,F,In Foster,Foster Home,,,Cat,,7/22/2025 12:00:00 AM,Tortoiseshell/,,N,9/2/2025 2:02 PM,1.80,,Foster Home,1.00 pound,No,,1,No,,,,,463
  Foster Home,Avg. LOS: 61,253,A0059287576,,Cat,Domestic Shorthair,18d,Brown/,N,N,Stray/No Hold,F,In Foster,Foster Home,BABY SHERMAN,,Cat,Mix,8/17/2025 12:00:00 AM,Tabby/,,N,9/3/2025 10:52 AM,0.90,,Foster Home,9.00 ounce,No,,1,No,,,,,463
  Humane Education Office,Avg. LOS: 643,6,A0050404927,HANDSOME HENRY,Other,Ferret,4y 2m 24d,Sable/,N,Y,Owner/Guardian Surrender/Guardian Surrender - OTC!,M,Permanent Resident,Humane Education Office,,941010003153911,Mammal,,6/11/2021 12:00:00 AM,,,Y,6/14/2022 10:29 AM,1177.90,per HuEd,Humane Ed Office,2.50 pound,No,,0,No,,,,,463
  Humane Education Office,Avg. LOS: 643,6,A0051407698,FLAKE,Other,"Snake, Corn",N/A,Orange/Golden,N,N,Stray/OTC,M,Permanent Resident,Humane Education Office,,,Reptile/Amphibian,,,,,N,10/26/2022 5:44 PM,1043.60,,Humane Ed Office,136.00 gram,No,,0,No,,,,,463
  Humane Education Office,Avg. LOS: 643,6,A0052747565,Elliot,Other,Bearded Dragon,N/A,Brown/,N,N,Stray/Abandoned by owner - OTC!,M,Permanent Resident,Humane Education Office,,,Reptile/Amphibian,,,,,N,5/27/2023 9:18 AM,831.00,Humane Education Perm Resident,Humane Ed Office,446.00 gram,No,,0,No,,,,,463
